source,tissue,dataset,cell_type,manual_broadtype,method,agreement,broadtype
tabulasapiens,Skin,tabulasapiens_Skin,nkt cell,t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,nkt cell,t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,mast cell,granulocyte,GPT-4,1,granulocyte
tabulasapiens,Skin,tabulasapiens_Skin,mast cell,granulocyte,GPT-3.5,0.5,granulocyte
tabulasapiens,Skin,tabulasapiens_Skin,mast cell,granulocyte,CellMarker2.0,1,granulocyte
tabulasapiens,Skin,tabulasapiens_Skin,mast cell,granulocyte,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,mast cell,granulocyte,ScType,1,granulocyte
tabulasapiens,Skin,tabulasapiens_Skin,muscle cell,muscle cell,GPT-4,0,pericyte
tabulasapiens,Skin,tabulasapiens_Skin,muscle cell,muscle cell,GPT-3.5,0.5,"muscle cell,fibroblast"
tabulasapiens,Skin,tabulasapiens_Skin,muscle cell,muscle cell,CellMarker2.0,0.5,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,muscle cell,muscle cell,SingleR,0,stem cell
tabulasapiens,Skin,tabulasapiens_Skin,muscle cell,muscle cell,ScType,0,pericyte
tabulasapiens,Skin,tabulasapiens_Skin,"cd8-positive, alpha-beta cytotoxic t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd8-positive, alpha-beta cytotoxic t cell",t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd8-positive, alpha-beta cytotoxic t cell",t/nk cell,CellMarker2.0,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd8-positive, alpha-beta cytotoxic t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd8-positive, alpha-beta cytotoxic t cell",t/nk cell,ScType,0,lymphocyte
tabulasapiens,Skin,tabulasapiens_Skin,cd1c-positive myeloid dendritic cell,dendritic cell,GPT-4,0,phagocyte
tabulasapiens,Skin,tabulasapiens_Skin,cd1c-positive myeloid dendritic cell,dendritic cell,GPT-3.5,0.5,"dendritic cell,macrophage/monocyte"
tabulasapiens,Skin,tabulasapiens_Skin,cd1c-positive myeloid dendritic cell,dendritic cell,CellMarker2.0,0.5,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,cd1c-positive myeloid dendritic cell,dendritic cell,SingleR,0.5,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,cd1c-positive myeloid dendritic cell,dendritic cell,ScType,0.5,antigen presenting cell
tabulasapiens,Skin,tabulasapiens_Skin,endothelial cell,endothelial cell,GPT-4,1,endothelial cell
tabulasapiens,Skin,tabulasapiens_Skin,endothelial cell,endothelial cell,GPT-3.5,0,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,endothelial cell,endothelial cell,CellMarker2.0,0,macrophage/monocyte
tabulasapiens,Skin,tabulasapiens_Skin,endothelial cell,endothelial cell,SingleR,1,endothelial cell
tabulasapiens,Skin,tabulasapiens_Skin,endothelial cell,endothelial cell,ScType,1,endothelial cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd4-positive, alpha-beta memory t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd4-positive, alpha-beta memory t cell",t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd4-positive, alpha-beta memory t cell",t/nk cell,CellMarker2.0,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd4-positive, alpha-beta memory t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"cd4-positive, alpha-beta memory t cell",t/nk cell,ScType,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,nk cell,t/nk cell,GPT-4,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,nk cell,t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,nk cell,t/nk cell,CellMarker2.0,0,blood cell
tabulasapiens,Skin,tabulasapiens_Skin,nk cell,t/nk cell,SingleR,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,nk cell,t/nk cell,ScType,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd8-positive, alpha-beta t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd8-positive, alpha-beta t cell",t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd8-positive, alpha-beta t cell",t/nk cell,CellMarker2.0,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd8-positive, alpha-beta t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd8-positive, alpha-beta t cell",t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd4-positive, alpha-beta t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd4-positive, alpha-beta t cell",t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd4-positive, alpha-beta t cell",t/nk cell,CellMarker2.0,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd4-positive, alpha-beta t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,"naive thymus-derived cd4-positive, alpha-beta t cell",t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,melanocyte,melanocyte,GPT-4,1,melanocyte
tabulasapiens,Skin,tabulasapiens_Skin,melanocyte,melanocyte,GPT-3.5,1,melanocyte
tabulasapiens,Skin,tabulasapiens_Skin,melanocyte,melanocyte,CellMarker2.0,0.5,"melanocyte,glial cell"
tabulasapiens,Skin,tabulasapiens_Skin,melanocyte,melanocyte,SingleR,0,neuron
tabulasapiens,Skin,tabulasapiens_Skin,melanocyte,melanocyte,ScType,0,glial cell
tabulasapiens,Skin,tabulasapiens_Skin,regulatory t cell,t/nk cell,GPT-4,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,regulatory t cell,t/nk cell,GPT-3.5,1,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,regulatory t cell,t/nk cell,CellMarker2.0,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,regulatory t cell,t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,regulatory t cell,t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,epithelial cell,epithelial cell,GPT-4,1,epithelial cell
tabulasapiens,Skin,tabulasapiens_Skin,epithelial cell,epithelial cell,GPT-3.5,1,epithelial cell
tabulasapiens,Skin,tabulasapiens_Skin,epithelial cell,epithelial cell,CellMarker2.0,0,malignant cell
tabulasapiens,Skin,tabulasapiens_Skin,epithelial cell,epithelial cell,SingleR,1,epithelial cell
tabulasapiens,Skin,tabulasapiens_Skin,epithelial cell,epithelial cell,ScType,0.5,epithelial cell
tabulasapiens,Skin,tabulasapiens_Skin,plasma cell,b cell,GPT-4,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,plasma cell,b cell,GPT-3.5,1,b cell
tabulasapiens,Skin,tabulasapiens_Skin,plasma cell,b cell,CellMarker2.0,1,b cell
tabulasapiens,Skin,tabulasapiens_Skin,plasma cell,b cell,SingleR,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,plasma cell,b cell,ScType,1,b cell
tabulasapiens,Skin,tabulasapiens_Skin,cd4-positive helper t cell,t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,cd4-positive helper t cell,t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,cd4-positive helper t cell,t/nk cell,CellMarker2.0,0,malignant cell
tabulasapiens,Skin,tabulasapiens_Skin,cd4-positive helper t cell,t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,cd4-positive helper t cell,t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Skin,tabulasapiens_Skin,memory b cell,b cell,GPT-4,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,memory b cell,b cell,GPT-3.5,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,memory b cell,b cell,CellMarker2.0,1,b cell
tabulasapiens,Skin,tabulasapiens_Skin,memory b cell,b cell,SingleR,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,memory b cell,b cell,ScType,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,langerhans cell,dendritic cell,GPT-4,1,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,langerhans cell,dendritic cell,GPT-3.5,0.5,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,langerhans cell,dendritic cell,CellMarker2.0,1,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,langerhans cell,dendritic cell,SingleR,0.5,dendritic cell
tabulasapiens,Skin,tabulasapiens_Skin,langerhans cell,dendritic cell,ScType,0.5,antigen presenting cell
tabulasapiens,Skin,tabulasapiens_Skin,naive b cell,b cell,GPT-4,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,naive b cell,b cell,GPT-3.5,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,naive b cell,b cell,CellMarker2.0,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,naive b cell,b cell,SingleR,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,naive b cell,b cell,ScType,0.5,b cell
tabulasapiens,Skin,tabulasapiens_Skin,smooth muscle cell,muscle cell,GPT-4,1,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,smooth muscle cell,muscle cell,GPT-3.5,1,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,smooth muscle cell,muscle cell,CellMarker2.0,1,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,smooth muscle cell,muscle cell,SingleR,0,stem cell
tabulasapiens,Skin,tabulasapiens_Skin,smooth muscle cell,muscle cell,ScType,0,fibroblast
tabulasapiens,Skin,tabulasapiens_Skin,cell of skeletal muscle,muscle cell,GPT-4,0.5,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,cell of skeletal muscle,muscle cell,GPT-3.5,0.5,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,cell of skeletal muscle,muscle cell,CellMarker2.0,0.5,muscle cell
tabulasapiens,Skin,tabulasapiens_Skin,cell of skeletal muscle,muscle cell,SingleR,0,stem cell
tabulasapiens,Skin,tabulasapiens_Skin,cell of skeletal muscle,muscle cell,ScType,0,fibroblast
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd4-positive, alpha-beta t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd4-positive, alpha-beta t cell",t/nk cell,GPT-3.5,0.5,innate lymphoid cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd4-positive, alpha-beta t cell",t/nk cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd4-positive, alpha-beta t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd4-positive, alpha-beta t cell",t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,enterocyte of epithelium of small intestine,absorptive cell,GPT-4,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,enterocyte of epithelium of small intestine,absorptive cell,GPT-3.5,0.5,absorptive cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,enterocyte of epithelium of small intestine,absorptive cell,CellMarker2.0,0,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,enterocyte of epithelium of small intestine,absorptive cell,SingleR,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,enterocyte of epithelium of small intestine,absorptive cell,ScType,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,neutrophil,granulocyte,GPT-4,0,macrophage/monocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,neutrophil,granulocyte,GPT-3.5,0,macrophage/monocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,neutrophil,granulocyte,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,neutrophil,granulocyte,SingleR,0,macrophage/monocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,neutrophil,granulocyte,ScType,0,myeloid cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,transit amplifying cell of small intestine,transit amplifying cell,GPT-4,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,transit amplifying cell of small intestine,transit amplifying cell,GPT-3.5,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,transit amplifying cell of small intestine,transit amplifying cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,transit amplifying cell of small intestine,transit amplifying cell,SingleR,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,transit amplifying cell of small intestine,transit amplifying cell,ScType,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,small intestine goblet cell,epithelial cell,GPT-4,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,small intestine goblet cell,epithelial cell,GPT-3.5,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,small intestine goblet cell,epithelial cell,CellMarker2.0,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,small intestine goblet cell,epithelial cell,SingleR,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,small intestine goblet cell,epithelial cell,ScType,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd8-positive, alpha-beta t cell",t/nk cell,GPT-4,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd8-positive, alpha-beta t cell",t/nk cell,GPT-3.5,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd8-positive, alpha-beta t cell",t/nk cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd8-positive, alpha-beta t cell",t/nk cell,SingleR,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,"cd8-positive, alpha-beta t cell",t/nk cell,ScType,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,b cell,b cell,GPT-4,1,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,b cell,b cell,GPT-3.5,0.5,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,b cell,b cell,CellMarker2.0,0,progenitor cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,b cell,b cell,SingleR,1,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,b cell,b cell,ScType,0.5,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,monocyte,macrophage/monocyte,GPT-4,0,mesenchymal cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,monocyte,macrophage/monocyte,GPT-3.5,0,"mesenchymal cell,myofibroblast"
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,monocyte,macrophage/monocyte,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,monocyte,macrophage/monocyte,SingleR,0,neuron
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,monocyte,macrophage/monocyte,ScType,0,glial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,paneth cell of epithelium of small intestine,epithelial cell,GPT-4,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,paneth cell of epithelium of small intestine,epithelial cell,GPT-3.5,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,paneth cell of epithelium of small intestine,epithelial cell,CellMarker2.0,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,paneth cell of epithelium of small intestine,epithelial cell,SingleR,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,paneth cell of epithelium of small intestine,epithelial cell,ScType,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal tuft cell,epithelial cell,GPT-4,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal tuft cell,epithelial cell,GPT-3.5,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal tuft cell,epithelial cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal tuft cell,epithelial cell,SingleR,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal tuft cell,epithelial cell,ScType,0,neuron
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,plasma cell,b cell,GPT-4,1,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,plasma cell,b cell,GPT-3.5,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,plasma cell,b cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,plasma cell,b cell,SingleR,0.5,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,plasma cell,b cell,ScType,1,b cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,mast cell,granulocyte,GPT-4,1,granulocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,mast cell,granulocyte,GPT-3.5,1,granulocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,mast cell,granulocyte,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,mast cell,granulocyte,SingleR,0.5,t/nk cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,mast cell,granulocyte,ScType,1,granulocyte
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,fibroblast,fibroblast,GPT-4,0,mesenchymal cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,fibroblast,fibroblast,GPT-3.5,0.5,"fibroblast,mesenchymal cell"
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,fibroblast,fibroblast,CellMarker2.0,0,progenitor cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,fibroblast,fibroblast,SingleR,0,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,fibroblast,fibroblast,ScType,0.5,fibroblast
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal enteroendocrine cell,epithelial cell,GPT-4,0,secretory cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal enteroendocrine cell,epithelial cell,GPT-3.5,0.5,"epithelial cell,secretory cell"
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal enteroendocrine cell,epithelial cell,CellMarker2.0,0,progenitor cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal enteroendocrine cell,epithelial cell,SingleR,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal enteroendocrine cell,epithelial cell,ScType,0.5,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,gut endothelial cell,endothelial cell,GPT-4,0.5,endothelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,gut endothelial cell,endothelial cell,GPT-3.5,0.5,endothelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,gut endothelial cell,endothelial cell,CellMarker2.0,0,
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,gut endothelial cell,endothelial cell,SingleR,0.5,endothelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,gut endothelial cell,endothelial cell,ScType,0.5,endothelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell of small intestine,stem cell,GPT-4,0.5,"stem cell,transit amplifying cell"
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell of small intestine,stem cell,GPT-3.5,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell of small intestine,stem cell,CellMarker2.0,0.5,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell of small intestine,stem cell,SingleR,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell of small intestine,stem cell,ScType,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell,stem cell,GPT-4,0.5,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell,stem cell,GPT-3.5,0.5,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell,stem cell,CellMarker2.0,0.5,stem cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell,stem cell,SingleR,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,intestinal crypt stem cell,stem cell,ScType,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,immature enterocyte,absorptive cell,GPT-4,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,immature enterocyte,absorptive cell,GPT-3.5,0,epithelial cell
tabulasapiens,Small Intestine,tabulasapiens_Small_Intestine,immature enterocyte,absorptive cell,CellMarker2.0,0,progenitor cell
